vehicle_id,vehicle_type,date,zone,zone_lat,zone_lon,demand_score,trip_count,battery_level_start,battery_level_end,charge_minutes,idle_minutes,downtime_wait_minutes,charger_distance_km,revenue_per_trip,downtime_cost,is_weekend,total_revenue,net_revenue
ER-1009,Standard E-Rick,2024-02-17,Hinjawadi,18.56835,73.75763,0.694,13,94.6,29.0,84,68,23,3.65,74.98,43.11,1,974.74,931.63
ER-1009,Standard E-Rick,2024-02-18,Hinjawadi,18.60475,73.76029,0.676,10,75.8,40.2,94,39,16,1.53,32.96,13.19,1,329.6,316.41
ER-1009,Standard E-Rick,2024-02-19,Hinjawadi,18.61495,73.75101,0.869,15,88.6,24.6,91,27,63,7.89,47.36,74.59,0,710.4,635.81
ER-1009,Standard E-Rick,2024-02-20,Hinjawadi,18.61233,73.75355,0.845,14,70.9,21.8,83,20,56,7.31,55.4,77.56,0,775.6,698.04
ER-1009,Standard E-Rick,2024-02-21,Hinjawadi,18.59674,73.74146,0.798,15,95.2,16.7,110,38,17,1.24,65.31,27.76,0,979.6500000000001,951.8900000000001
ER-1009,Standard E-Rick,2024-02-22,Hinjawadi,18.58788,73.76486,0.74,9,73.6,25.1,58,25,2,0.5,42.63,2.13,0,383.67,381.54
ER-1009,Standard E-Rick,2024-02-23,Hinjawadi,18.59235,73.74077,0.873,14,80.8,16.0,89,87,48,6.37,43.62,52.35,0,610.68,558.3299999999999
ER-1009,Standard E-Rick,2024-02-24,Hinjawadi,18.59545,73.75361,0.539,9,88.6,35.4,111,33,68,6.8,43.07,73.22,1,387.63,314.40999999999997
ER-1009,Standard E-Rick,2024-02-25,Hinjawadi,18.57117,73.72179,0.652,11,77.4,9.5,98,52,42,5.39,55.91,58.7,1,615.01,556.31
ER-1009,Standard E-Rick,2024-02-26,Hinjawadi,18.60679,73.74464,0.749,13,95.4,28.2,97,51,7,0.75,66.45,11.63,0,863.85,852.22
ER-1009,Standard E-Rick,2024-02-27,Hinjawadi,18.57588,73.73549,0.922,11,88.9,32.0,98,63,69,7.84,49.55,85.47,0,545.05,459.5799999999999
ER-1009,Standard E-Rick,2024-02-28,Hinjawadi,18.55049,73.72465,0.795,10,66.3,26.7,103,41,41,5.15,67.44,69.13,0,674.4,605.27
ER-1009,Standard E-Rick,2024-02-29,Hinjawadi,18.59051,73.73889,0.82,12,75.7,20.1,86,29,27,3.56,29.62,20.0,0,355.44,335.44
ER-1010,Cargo E-Rick,2024-01-01,Bibwewadi,18.45742,73.86878,0.461,7,81.7,39.3,81,26,60,7.82,56.05,84.08,0,392.34999999999997,308.27
ER-1010,Cargo E-Rick,2024-01-02,Bibwewadi,18.4613,73.85243,0.719,8,62.4,34.2,87,26,42,5.0,49.41,51.88,0,395.28,343.4
ER-1010,Cargo E-Rick,2024-01-03,Bibwewadi,18.47979,73.86822,0.633,9,96.4,53.1,60,75,58,7.12,39.44,57.18,0,354.96,297.78
ER-1010,Cargo E-Rick,2024-01-04,Bibwewadi,18.47134,73.8608,0.551,7,72.7,34.7,63,53,51,6.61,44.38,56.58,0,310.66,254.08000000000004
ER-1010,Cargo E-Rick,2024-01-05,Bibwewadi,18.49326,73.85874,0.492,7,75.4,42.6,59,44,46,5.87,46.05,52.96,0,322.34999999999997,269.39
ER-1010,Cargo E-Rick,2024-01-06,Bibwewadi,18.45739,73.84828,0.517,7,78.1,38.5,71,79,37,3.19,61.57,56.96,1,430.99,374.03000000000003
ER-1010,Cargo E-Rick,2024-01-07,Bibwewadi,18.46528,73.84518,0.551,7,67.6,31.4,87,48,36,5.41,45.84,41.26,1,320.88,279.62
ER-1010,Cargo E-Rick,2024-01-08,Bibwewadi,18.45621,73.85144,0.616,10,77.0,18.3,94,40,20,2.9,51.58,25.79,0,515.8,490.00999999999993
ER-1010,Cargo E-Rick,2024-01-09,Bibwewadi,18.46477,73.86607,0.523,4,98.8,76.9,15,54,11,0.56,54.24,14.92,0,216.96,202.04000000000002
ER-1010,Cargo E-Rick,2024-01-10,Bibwewadi,18.46631,73.83634,0.455,10,79.8,26.2,87,88,24,3.39,30.63,18.38,0,306.3,287.92
ER-1010,Cargo E-Rick,2024-01-11,Bibwewadi,18.47622,73.87659,0.586,9,99.6,48.6,91,62,19,0.91,47.62,22.62,0,428.58,405.96
ER-1010,Cargo E-Rick,2024-01-12,Bibwewadi,18.49531,73.84628,0.646,6,88.4,60.0,43,43,11,2.1,38.11,10.48,0,228.66,218.18
ER-1010,Cargo E-Rick,2024-01-13,Bibwewadi,18.45622,73.87603,0.545,5,73.0,47.6,46,56,3,0.63,54.48,4.09,1,272.4,268.31
ER-1010,Cargo E-Rick,2024-01-14,Bibwewadi,18.46193,73.85276,0.404,9,69.1,24.1,83,42,51,5.52,30.96,39.47,1,278.64,239.17
ER-1010,Cargo E-Rick,2024-01-15,Bibwewadi,18.45922,73.82905,0.537,6,98.3,69.6,40,62,48,5.14,43.12,51.75,0,258.71999999999997,206.96999999999997
ER-1010,Cargo E-Rick,2024-01-16,Bibwewadi,18.44745,73.85894,0.637,4,97.1,82.9,48,86,24,3.07,60.7,36.42,0,242.8,206.38
ER-1010,Cargo E-Rick,2024-01-17,Bibwewadi,18.47588,73.85495,0.654,13,92.3,8.3,94,72,35,4.94,62.77,54.93,0,816.01,761.08
ER-1010,Cargo E-Rick,2024-01-18,Bibwewadi,18.47533,73.84319,0.575,9,90.0,37.2,85,55,25,2.87,40.24,25.15,0,362.16,337.01000000000005
ER-1010,Cargo E-Rick,2024-01-19,Bibwewadi,18.49608,73.84928,0.503,11,88.9,31.5,76,65,44,5.74,54.48,59.93,0,599.28,539.35
ER-1010,Cargo E-Rick,2024-01-20,Bibwewadi,18.46658,73.83148,0.651,6,81.9,50.2,60,74,52,5.87,61.62,80.11,1,369.71999999999997,289.60999999999996
ER-1010,Cargo E-Rick,2024-01-21,Bibwewadi,18.44618,73.84066,0.635,11,85.3,23.1,115,40,27,4.54,70.73,47.74,1,778.0300000000001,730.2900000000001
ER-1010,Cargo E-Rick,2024-01-22,Bibwewadi,18.4908,73.84284,0.66,9,63.8,17.1,100,61,39,4.67,44.99,43.87,0,404.91,361.04
ER-1010,Cargo E-Rick,2024-01-23,Bibwewadi,18.47324,73.84307,0.684,10,92.8,51.9,50,69,65,7.76,40.9,66.46,0,409.0,342.54
ER-1010,Cargo E-Rick,2024-01-24,Bibwewadi,18.45292,73.88519,0.604,6,62.2,41.1,62,28,15,2.28,52.38,19.64,0,314.28000000000003,294.64000000000004
ER-1010,Cargo E-Rick,2024-01-25,Bibwewadi,18.48181,73.83293,0.685,10,94.6,37.3,36,83,38,4.91,69.84,66.35,0,698.4000000000001,632.0500000000001
ER-1010,Cargo E-Rick,2024-01-26,Bibwewadi,18.4671,73.84508,0.632,9,81.1,47.6,83,20,42,5.83,73.47,77.15,0,661.23,584.08
ER-1010,Cargo E-Rick,2024-01-27,Bibwewadi,18.46774,73.83061,0.561,7,99.5,54.4,73,53,7,1.07,56.19,9.83,1,393.33,383.5
ER-1010,Cargo E-Rick,2024-01-28,Bibwewadi,18.46914,73.84566,0.476,7,69.2,40.2,105,31,34,5.12,62.71,53.3,1,438.97,385.67
ER-1010,Cargo E-Rick,2024-01-29,Bibwewadi,18.46596,73.83182,0.638,8,63.4,29.8,62,87,31,3.24,51.97,40.28,0,415.76,375.48
ER-1010,Cargo E-Rick,2024-01-30,Bibwewadi,18.46463,73.85244,0.661,8,77.2,46.2,66,79,15,1.38,47.11,17.67,0,376.88,359.21
ER-1010,Cargo E-Rick,2024-01-31,Bibwewadi,18.45525,73.85138,0.59,6,75.1,39.5,56,86,33,3.59,59.27,48.9,0,355.62,306.72
ER-1010,Cargo E-Rick,2024-02-01,Bibwewadi,18.45261,73.85059,0.504,5,69.1,36.7,96,86,48,6.53,65.36,78.43,0,326.8,248.37
ER-1010,Cargo E-Rick,2024-02-02,Bibwewadi,18.46174,73.84501,0.604,13,70.9,18.3,108,53,33,4.72,64.14,52.92,0,833.82,780.9000000000001
ER-1010,Cargo E-Rick,2024-02-03,Bibwewadi,18.45664,73.85308,0.406,8,69.4,41.2,86,37,30,4.7,40.71,30.54,1,325.68,295.14
ER-1010,Cargo E-Rick,2024-02-04,Bibwewadi,18.46664,73.83754,0.398,7,65.9,21.3,116,67,32,4.39,70.13,56.1,1,490.90999999999997,434.80999999999995
ER-1010,Cargo E-Rick,2024-02-05,Bibwewadi,18.49365,73.87776,0.438,5,76.0,58.4,67,80,27,2.54,42.91,28.96,0,214.54999999999998,185.58999999999997
ER-1010,Cargo E-Rick,2024-02-06,Bibwewadi,18.49385,73.84669,0.676,11,86.6,43.8,62,41,43,5.51,38.94,41.86,0,428.34,386.47999999999996
ER-1010,Cargo E-Rick,2024-02-07,Bibwewadi,18.45047,73.84567,0.636,12,90.6,45.2,47,70,24,2.91,62.23,37.34,0,746.76,709.42
ER-1010,Cargo E-Rick,2024-02-08,Bibwewadi,18.44967,73.83368,0.716,6,83.1,47.6,92,79,58,7.65,35.78,51.88,0,214.68,162.8
ER-1010,Cargo E-Rick,2024-02-09,Bibwewadi,18.47844,73.86624,0.632,7,97.3,64.0,25,33,33,4.42,51.68,42.63,0,361.76,319.13
ER-1010,Cargo E-Rick,2024-02-10,Bibwewadi,18.47861,73.82592,0.485,5,60.2,41.0,48,84,21,2.8,48.51,25.47,1,242.54999999999998,217.07999999999998
ER-1010,Cargo E-Rick,2024-02-11,Bibwewadi,18.49017,73.85732,0.384,5,70.4,48.0,53,66,35,4.36,54.03,47.28,1,270.15,222.86999999999998
ER-1010,Cargo E-Rick,2024-02-12,Bibwewadi,18.48736,73.85295,0.535,8,95.4,50.4,50,46,23,2.95,74.16,42.64,0,593.28,550.64
ER-1010,Cargo E-Rick,2024-02-13,Bibwewadi,18.4557,73.86647,0.579,9,66.9,18.6,98,75,36,5.37,66.32,59.69,0,596.8799999999999,537.1899999999998
ER-1010,Cargo E-Rick,2024-02-14,Bibwewadi,18.47211,73.86496,0.497,7,67.8,38.8,103,56,13,1.34,32.94,10.71,0,230.57999999999998,219.86999999999998
ER-1010,Cargo E-Rick,2024-02-15,Bibwewadi,18.4684,73.86592,0.642,13,72.1,18.0,111,46,36,4.97,45.14,40.62,0,586.82,546.2
ER-1010,Cargo E-Rick,2024-02-16,Bibwewadi,18.47135,73.86442,0.545,9,71.6,21.1,101,52,62,7.9,37.26,57.75,0,335.34,277.59
ER-1010,Cargo E-Rick,2024-02-17,Bibwewadi,18.48359,73.84797,0.481,7,94.1,56.8,60,23,31,3.75,61.45,47.63,1,430.15000000000003,382.52000000000004
ER-1010,Cargo E-Rick,2024-02-18,Bibwewadi,18.48048,73.8418,0.58,10,60.9,9.0,99,42,35,5.14,44.82,39.21,1,448.2,408.99
ER-1010,Cargo E-Rick,2024-02-19,Bibwewadi,18.48347,73.8472,0.626,11,88.4,24.9,87,65,33,5.01,61.78,50.97,0,679.58,628.61
ER-1010,Cargo E-Rick,2024-02-20,Bibwewadi,18.44559,73.84828,0.589,9,96.5,43.5,76,60,19,1.74,40.55,19.26,0,364.95,345.69
ER-1010,Cargo E-Rick,2024-02-21,Bibwewadi,18.47575,73.84413,0.616,6,87.5,65.1,51,65,32,3.81,69.32,55.45,0,415.91999999999996,360.46999999999997
ER-1010,Cargo E-Rick,2024-02-22,Bibwewadi,18.45644,73.84163,0.536,6,91.5,68.2,40,47,17,2.46,57.05,24.24,0,342.29999999999995,318.05999999999995
ER-1010,Cargo E-Rick,2024-02-23,Bibwewadi,18.4765,73.86459,0.864,13,78.3,20.1,82,22,24,3.33,62.34,37.41,0,810.4200000000001,773.0100000000001
ER-1010,Cargo E-Rick,2024-02-24,Bibwewadi,18.47006,73.83123,0.545,7,77.1,48.1,64,45,43,5.37,70.38,75.66,1,492.65999999999997,417.0
ER-1010,Cargo E-Rick,2024-02-25,Bibwewadi,18.49486,73.84787,0.503,7,81.9,51.4,58,23,22,2.72,43.97,24.18,1,307.78999999999996,283.60999999999996
ER-1010,Cargo E-Rick,2024-02-26,Bibwewadi,18.46515,73.85507,0.594,8,66.3,15.4,122,54,29,3.26,34.64,25.11,0,277.12,252.01
ER-1010,Cargo E-Rick,2024-02-27,Bibwewadi,18.45192,73.86523,0.565,8,95.9,48.1,52,26,9,1.6,70.95,15.96,0,567.6,551.64
ER-1010,Cargo E-Rick,2024-02-28,Bibwewadi,18.47606,73.8511,0.522,6,92.9,62.0,42,25,65,7.67,44.47,72.27,0,266.82,194.55
ER-1010,Cargo E-Rick,2024-02-29,Bibwewadi,18.46177,73.83571,0.558,6,64.8,29.5,74,28,0,0.57,40.26,0.0,0,241.56,241.56
ER-1011,Premium E-Rick,2024-01-01,Kothrud,18.51565,73.80426,0.602,8,95.9,58.6,36,89,53,6.22,45.97,60.91,0,367.76,306.85
ER-1011,Premium E-Rick,2024-01-02,Kothrud,18.49683,73.81271,0.657,13,98.4,30.4,69,34,54,6.19,37.34,50.41,0,485.4200000000001,435.0100000000001
ER-1011,Premium E-Rick,2024-01-03,Kothrud,18.49018,73.814,0.814,19,95.1,5.0,109,27,16,1.82,59.03,23.61,0,1121.57,1097.96
ER-1011,Premium E-Rick,2024-01-04,Kothrud,18.50241,73.83212,0.615,13,84.0,5.0,99,65,45,5.81,32.72,36.81,0,425.36,388.55
ER-1011,Premium E-Rick,2024-01-05,Kothrud,18.4989,73.81624,0.662,16,96.7,5.0,131,69,14,1.49,67.54,23.64,0,1080.64,1057.0
ER-1011,Premium E-Rick,2024-01-06,Kothrud,18.5032,73.7959,0.761,16,76.7,5.0,92,57,44,5.93,38.34,42.17,1,613.44,571.2700000000001
ER-1011,Premium E-Rick,2024-01-07,Kothrud,18.49791,73.82277,0.704,12,96.2,19.9,96,34,11,1.69,64.53,17.74,1,774.36,756.62
ER-1011,Premium E-Rick,2024-01-08,Kothrud,18.50807,73.80946,0.862,15,75.5,5.0,101,39,27,3.57,59.38,40.08,0,890.7,850.62
ER-1011,Premium E-Rick,2024-01-09,Kothrud,18.49416,73.83144,0.672,12,70.6,27.9,79,21,57,7.59,80.79,115.12,0,969.48,854.36
ER-1011,Premium E-Rick,2024-01-10,Kothrud,18.49008,73.82896,0.722,14,61.0,5.0,95,33,28,3.72,71.96,50.37,0,1007.4399999999999,957.0699999999999
ER-1011,Premium E-Rick,2024-01-11,Kothrud,18.50152,73.83659,0.786,18,84.1,5.0,107,68,46,5.82,79.24,91.13,0,1426.32,1335.19
ER-1011,Premium E-Rick,2024-01-12,Kothrud,18.50779,73.81534,0.707,16,74.1,5.0,106,33,19,2.07,73.89,35.1,0,1182.24,1147.14
ER-1011,Premium E-Rick,2024-01-13,Kothrud,18.51001,73.79149,0.463,11,75.7,35.6,86,87,23,4.21,39.19,22.53,1,431.09,408.55999999999995
ER-1011,Premium E-Rick,2024-01-14,Kothrud,18.50819,73.80039,0.624,11,99.0,42.4,60,57,11,0.72,32.59,8.96,1,358.49,349.53000000000003
ER-1011,Premium E-Rick,2024-01-15,Kothrud,18.49103,73.77892,0.757,17,87.3,5.0,123,42,53,6.88,81.6,108.12,0,1387.1999999999998,1279.08
ER-1011,Premium E-Rick,2024-01-16,Kothrud,18.51005,73.78597,0.612,11,95.4,55.6,54,83,61,7.82,83.54,127.4,0,918.94,791.5400000000001
ER-1011,Premium E-Rick,2024-01-17,Kothrud,18.52061,73.79554,0.713,11,96.1,56.7,57,45,6,2.29,40.87,6.13,0,449.57,443.44
ER-1011,Premium E-Rick,2024-01-18,Kothrud,18.46547,73.81061,0.721,14,99.9,25.0,76,45,48,7.27,76.04,91.25,0,1064.5600000000002,973.3100000000002
ER-1011,Premium E-Rick,2024-01-19,Kothrud,18.48804,73.81021,0.785,13,76.2,7.3,85,88,30,4.25,80.7,60.53,0,1049.1000000000001,988.5700000000002
ER-1011,Premium E-Rick,2024-01-20,Kothrud,18.49621,73.82727,0.6,13,95.9,20.4,73,66,27,3.5,75.92,51.25,1,986.96,935.71
ER-1011,Premium E-Rick,2024-01-21,Kothrud,18.50064,73.81487,0.728,16,72.8,5.0,130,29,33,3.51,83.42,68.82,1,1334.72,1265.9
ER-1011,Premium E-Rick,2024-01-22,Kothrud,18.51845,73.78375,0.631,12,88.1,14.1,121,28,0,0.32,83.51,0.0,0,1002.1200000000001,1002.1200000000001
ER-1011,Premium E-Rick,2024-01-23,Kothrud,18.49501,73.8088,0.694,14,73.1,5.0,104,37,5,0.79,49.34,6.17,0,690.76,684.59
ER-1011,Premium E-Rick,2024-01-24,Kothrud,18.52537,73.81653,0.756,14,68.6,5.0,125,74,8,1.4,55.05,11.01,0,770.6999999999999,759.6899999999999
ER-1011,Premium E-Rick,2024-01-25,Kothrud,18.51207,73.81398,0.638,13,78.0,5.0,128,64,18,4.24,41.6,18.72,0,540.8000000000001,522.08
ER-1011,Premium E-Rick,2024-01-26,Kothrud,18.50294,73.8103,0.797,15,70.6,5.0,110,88,58,7.98,56.61,82.09,0,849.15,767.06
ER-1011,Premium E-Rick,2024-01-27,Kothrud,18.47943,73.79498,0.571,7,86.9,54.6,46,22,29,3.56,44.35,32.15,1,310.45,278.3
ER-1011,Premium E-Rick,2024-01-28,Kothrud,18.50442,73.81352,0.552,9,64.5,17.4,103,56,35,4.55,55.3,48.39,1,497.7,449.31
ER-1011,Premium E-Rick,2024-01-29,Kothrud,18.51592,73.83278,0.6,6,86.6,57.8,57,49,14,2.12,34.65,12.13,0,207.89999999999998,195.76999999999998
ER-1011,Premium E-Rick,2024-01-30,Kothrud,18.50406,73.79238,0.695,12,67.8,5.0,120,47,56,6.9,38.57,54.0,0,462.84000000000003,408.84000000000003
ER-1011,Premium E-Rick,2024-01-31,Kothrud,18.51114,73.81727,0.688,12,77.5,23.5,115,77,30,3.35,56.0,42.0,0,672.0,630.0
ER-1011,Premium E-Rick,2024-02-01,Kothrud,18.49786,73.79488,0.731,15,92.6,5.0,110,60,37,4.47,47.76,44.18,0,716.4,672.22
ER-1011,Premium E-Rick,2024-02-02,Kothrud,18.49863,73.8138,0.692,12,93.9,36.7,79,28,0,0.52,62.76,0.0,0,753.12,753.12
ER-1011,Premium E-Rick,2024-02-03,Kothrud,18.4802,73.82375,0.611,11,85.4,46.8,84,46,67,7.83,35.02,58.66,1,385.22,326.56000000000006
ER-1011,Premium E-Rick,2024-02-04,Kothrud,18.50633,73.78748,0.575,12,77.1,27.9,116,34,46,5.74,48.13,55.35,1,577.5600000000001,522.21
ER-1011,Premium E-Rick,2024-02-05,Kothrud,18.5182,73.80449,0.719,12,87.7,15.2,105,36,46,5.79,41.76,48.02,0,501.12,453.1
ER-1011,Premium E-Rick,2024-02-06,Kothrud,18.5269,73.81948,0.627,16,95.0,20.8,88,33,44,6.49,58.33,64.16,0,933.28,869.12
ER-1011,Premium E-Rick,2024-02-07,Kothrud,18.4817,73.80416,0.7,16,97.8,40.3,69,61,45,5.7,62.15,69.92,0,994.4,924.48
ER-1011,Premium E-Rick,2024-02-08,Kothrud,18.50085,73.81059,0.696,15,78.2,5.0,106,42,26,2.25,43.38,28.2,0,650.7,622.5
ER-1011,Premium E-Rick,2024-02-09,Kothrud,18.47874,73.76197,0.692,15,98.7,15.3,108,68,46,4.95,46.29,53.24,0,694.35,641.11
ER-1011,Premium E-Rick,2024-02-10,Kothrud,18.49516,73.82052,0.49,9,70.8,37.4,66,27,19,2.43,47.68,22.65,1,429.12,406.47
ER-1011,Premium E-Rick,2024-02-11,Kothrud,18.52551,73.82254,0.562,9,83.2,38.7,71,75,25,1.82,77.69,48.55,1,699.21,650.6600000000001
ER-1011,Premium E-Rick,2024-02-12,Kothrud,18.50269,73.81498,0.672,13,80.0,5.4,94,21,11,1.72,69.72,19.17,0,906.36,887.19
ER-1011,Premium E-Rick,2024-02-13,Kothrud,18.49995,73.78993,0.71,10,81.7,43.0,72,74,58,7.77,46.98,68.11,0,469.79999999999995,401.68999999999994
ER-1011,Premium E-Rick,2024-02-14,Kothrud,18.47068,73.80247,0.779,17,74.4,5.0,131,69,40,5.38,81.43,81.43,0,1384.3100000000002,1302.88
ER-1011,Premium E-Rick,2024-02-15,Kothrud,18.49649,73.79615,0.727,13,83.4,35.0,69,41,29,3.06,83.29,60.38,0,1082.77,1022.39
ER-1011,Premium E-Rick,2024-02-16,Kothrud,18.50218,73.83127,0.627,15,93.2,17.7,77,88,13,1.39,79.41,25.81,0,1191.1499999999999,1165.34
ER-1011,Premium E-Rick,2024-02-17,Kothrud,18.49234,73.82318,0.595,14,97.2,30.2,79,47,47,6.57,77.9,91.53,1,1090.6000000000001,999.0700000000002
ER-1011,Premium E-Rick,2024-02-18,Kothrud,18.51981,73.81633,0.577,11,87.7,39.4,81,24,0,1.61,48.72,0.0,1,535.92,535.92
ER-1011,Premium E-Rick,2024-02-19,Kothrud,18.50275,73.81488,0.616,9,66.7,25.4,109,55,39,4.9,82.61,80.55,0,743.49,662.94
ER-1011,Premium E-Rick,2024-02-20,Kothrud,18.51531,73.78533,0.738,13,84.6,5.0,99,78,51,5.52,46.06,58.72,0,598.78,540.06
ER-1011,Premium E-Rick,2024-02-21,Kothrud,18.49082,73.80603,0.74,14,87.6,8.8,105,76,28,4.23,36.92,25.84,0,516.88,491.04
ER-1011,Premium E-Rick,2024-02-22,Kothrud,18.50198,73.80168,0.748,15,60.6,5.0,110,78,60,7.68,56.2,84.3,0,843.0,758.7
ER-1011,Premium E-Rick,2024-02-23,Kothrud,18.49396,73.81543,0.684,10,90.7,49.7,77,86,38,5.43,37.28,35.41,0,372.8,337.39
ER-1011,Premium E-Rick,2024-02-24,Kothrud,18.51407,73.79299,0.69,13,79.2,24.6,103,59,58,7.21,33.6,48.73,1,436.8,388.07
ER-1011,Premium E-Rick,2024-02-25,Kothrud,18.52194,73.80931,0.534,12,93.6,30.4,93,70,51,5.51,32.32,41.21,1,387.84000000000003,346.63000000000005
ER-1011,Premium E-Rick,2024-02-26,Kothrud,18.51123,73.81529,0.847,14,85.0,27.8,83,86,38,3.48,58.53,55.6,0,819.4200000000001,763.82
ER-1011,Premium E-Rick,2024-02-27,Kothrud,18.4957,73.82077,0.815,13,83.6,23.9,95,42,0,0.31,55.41,0.0,0,720.3299999999999,720.3299999999999
ER-1011,Premium E-Rick,2024-02-28,Kothrud,18.50117,73.79587,0.8,17,76.4,5.0,122,85,25,1.91,85.06,53.16,0,1446.02,1392.86
ER-1011,Premium E-Rick,2024-02-29,Kothrud,18.50627,73.80452,0.734,14,96.4,17.8,82,61,36,4.74,70.56,63.5,0,987.84,924.34
ER-1012,Premium E-Rick,2024-01-01,Hinjawadi,18.58683,73.74678,0.757,16,90.2,5.0,111,28,27,3.48,85.19,57.5,0,1363.04,1305.54
ER-1012,Premium E-Rick,2024-01-02,Hinjawadi,18.57223,73.71826,0.755,16,99.4,19.9,96,36,55,7.83,43.58,59.92,0,697.28,637.36
ER-1012,Premium E-Rick,2024-01-03,Hinjawadi,18.58976,73.76958,0.87,17,92.7,5.0,105,52,2,1.09,35.72,1.79,0,607.24,605.45
ER-1012,Premium E-Rick,2024-01-04,Hinjawadi,18.55495,73.74793,0.778,17,63.1,5.0,102,85,7,1.83,72.67,12.72,0,1235.39,1222.67
ER-1012,Premium E-Rick,2024-01-05,Hinjawadi,18.5927,73.75573,0.799,15,93.6,14.1,95,40,21,2.3,71.54,37.56,0,1073.1000000000001,1035.5400000000002
ER-1012,Premium E-Rick,2024-01-06,Hinjawadi,18.56844,73.75247,0.631,9,75.9,24.8,90,60,54,5.77,83.24,112.37,1,749.16,636.79
ER-1012,Premium E-Rick,2024-01-07,Hinjawadi,18.60418,73.74201,0.639,14,77.6,5.0,119,76,52,6.65,54.87,71.33,1,768.18,696.8499999999999
ER-1012,Premium E-Rick,2024-01-08,Hinjawadi,18.59776,73.73307,0.809,13,71.3,15.7,94,43,47,4.96,46.02,54.07,0,598.26,544.1899999999999
ER-1012,Premium E-Rick,2024-01-09,Hinjawadi,18.61441,73.72499,0.687,13,80.8,12.9,101,63,72,7.8,43.81,78.85,0,569.53,490.67999999999995
ER-1012,Premium E-Rick,2024-01-10,Hinjawadi,18.59103,73.76495,0.805,17,69.3,5.0,115,67,48,5.6,43.14,51.77,0,733.38,681.61
ER-1012,Premium E-Rick,2024-01-11,Hinjawadi,18.59191,73.73797,0.771,16,81.6,22.0,96,63,39,4.7,53.38,52.05,0,854.08,802.0300000000001
ER-1012,Premium E-Rick,2024-01-12,Hinjawadi,18.5732,73.74539,0.813,15,76.0,5.0,153,63,49,6.47,78.15,95.73,0,1172.25,1076.52
ER-1012,Premium E-Rick,2024-01-13,Hinjawadi,18.58109,73.7362,0.717,15,85.0,22.9,110,34,0,0.47,46.21,0.0,1,693.15,693.15
ER-1012,Premium E-Rick,2024-01-14,Hinjawadi,18.6164,73.72741,0.562,12,73.4,8.5,91,50,65,7.79,65.02,105.65,1,780.24,674.59
ER-1012,Premium E-Rick,2024-01-15,Hinjawadi,18.59498,73.7469,0.94,15,76.6,5.0,100,74,27,2.83,46.68,31.51,0,700.2,668.69
ER-1012,Premium E-Rick,2024-01-16,Hinjawadi,18.58589,73.74091,0.844,17,86.2,14.9,77,84,41,4.98,38.16,39.11,0,648.7199999999999,609.6099999999999
ER-1012,Premium E-Rick,2024-01-17,Hinjawadi,18.60623,73.74223,0.881,13,62.4,5.0,70,45,65,7.57,40.56,65.91,0,527.28,461.37
ER-1012,Premium E-Rick,2024-01-18,Hinjawadi,18.5959,73.72469,0.864,16,65.5,5.0,132,68,12,1.84,45.69,13.71,0,731.04,717.3299999999999
ER-1012,Premium E-Rick,2024-01-19,Hinjawadi,18.60363,73.71827,0.922,19,93.1,5.0,120,87,66,7.49,71.72,118.34,0,1362.68,1244.3400000000001
ER-1012,Premium E-Rick,2024-01-20,Hinjawadi,18.61136,73.72106,0.713,18,89.0,11.6,127,49,44,6.06,49.57,54.53,1,892.26,837.73
ER-1012,Premium E-Rick,2024-01-21,Hinjawadi,18.5945,73.71953,0.681,13,64.2,12.2,112,84,44,2.99,57.02,62.72,1,741.26,678.54
ER-1012,Premium E-Rick,2024-01-22,Hinjawadi,18.59226,73.7131,0.769,14,71.1,22.0,120,69,20,3.33,57.28,28.64,0,801.9200000000001,773.2800000000001
ER-1012,Premium E-Rick,2024-01-23,Hinjawadi,18.58598,73.74713,0.877,19,74.8,5.0,112,42,0,0.54,43.27,0.0,0,822.1300000000001,822.1300000000001
ER-1012,Premium E-Rick,2024-01-24,Hinjawadi,18.61177,73.75881,0.731,11,77.1,37.4,88,24,67,7.53,43.78,73.33,0,481.58000000000004,408.25000000000006
ER-1012,Premium E-Rick,2024-01-25,Hinjawadi,18.60314,73.74581,0.889,16,67.7,5.0,94,60,18,1.94,76.96,34.63,0,1231.36,1196.7299999999998
ER-1012,Premium E-Rick,2024-01-26,Hinjawadi,18.59966,73.74852,0.941,19,82.7,5.0,128,78,33,4.23,39.81,32.85,0,756.3900000000001,723.5400000000001
ER-1012,Premium E-Rick,2024-01-27,Hinjawadi,18.60061,73.73602,0.728,14,92.3,34.9,83,75,35,5.49,80.6,70.53,1,1128.3999999999999,1057.87
ER-1012,Premium E-Rick,2024-01-28,Hinjawadi,18.58683,73.72869,0.651,16,74.9,5.0,146,28,43,6.13,38.53,41.42,1,616.48,575.0600000000001
ER-1012,Premium E-Rick,2024-01-29,Hinjawadi,18.59648,73.7148,0.762,14,85.4,12.2,86,78,26,3.45,59.05,38.38,0,826.6999999999999,788.3199999999999
ER-1012,Premium E-Rick,2024-01-30,Hinjawadi,18.6186,73.74742,0.853,18,75.4,5.0,140,50,38,4.66,55.71,52.92,0,1002.78,949.86
ER-1012,Premium E-Rick,2024-01-31,Hinjawadi,18.60046,73.72671,0.775,17,81.9,5.0,94,75,35,4.18,64.0,56.0,0,1088.0,1032.0
